Compound_ID,SMILES,Activity_Label,Source
CHEMBL1302035,Cc1ccc2nc(Cl)c(C3CC(c4cccs4)=NN3C(=O)CCCC(=O)O)cc2c1,0,ChEMBL_Anticancer
CHEMBL1302053,Cn1nnc(NC(=S)NC(=O)c2cccc3c(Br)cccc23)n1,0,ChEMBL_Anticancer
CHEMBL130208,CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,ChEMBL_Anticancer
CHEMBL1302087,Cc1ccc(-c2csc(NC(=O)c3ccccc3Cl)c2C(=O)O)cc1,1,ChEMBL_Anticancer
CHEMBL1302099,CN(C)c1cccc2c1c(NC(=O)c1ccc(Cl)cc1)nn2C,0,ChEMBL_Anticancer
CHEMBL13021,CC(C)C[C@H](NS(=O)(=O)c1cnccc1N[C@H](CO)Cc1ccccc1)C(=O)N1CCC(CCF)CC1,0,ChEMBL_Anticancer
CHEMBL1302100,CCC(C(=O)NCCC[C@H]1CN2C(=NC[C@@H]2Cc2ccc(O)cc2)N1CCc1cccc(C)c1)c1ccccc1,0,ChEMBL_Anticancer
CHEMBL1302109,O=C(c1cc(COc2ccc3ncccc3c2)on1)N1CCCCCC1,0,ChEMBL_Anticancer
CHEMBL130213,O=C(O)c1nc2cc(Cl)c(Cl)cc2nc1O,1,ChEMBL_Anticancer
CHEMBL1302130,CC(Nc1ncnc2sccc12)c1ccccc1,0,ChEMBL_Anticancer
CHEMBL1305658,CCCc1n[nH]c2c1C(c1ccc(OC)c(CSC3=NCCS3)c1)C(C#N)=C(N)O2,0,ChEMBL_Anticancer
CHEMBL130569,CC1CCC(C)N1CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21,1,ChEMBL_Anticancer
CHEMBL1305696,Cc1cc(S(=O)(=O)Nc2cccc(Cl)c2)c(C)s1,1,ChEMBL_Anticancer
CHEMBL13057,O=C(O)CCN1CCN(C(=O)N2CCC3(CC2)CCN(c2ccncc2)C3)CC1,1,ChEMBL_Anticancer
CHEMBL1305708,CCCOc1ccc2ccccc2c1/C=C1\SC(=O)NC1=O,1,ChEMBL_Anticancer
CHEMBL130571,COC(=O)N(C)NC(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1,0,ChEMBL_Anticancer
CHEMBL1305716,COc1cc(OC)cc(-c2nc3ccccc3c(=O)n2OC(=O)c2ccc(C)c(C)c2)c1,1,ChEMBL_Anticancer
CHEMBL130572,O=C(Cc1ccc(Oc2ccc3ccccc3c2)cc1)Nc1ccccc1C(=O)O,0,ChEMBL_Anticancer
CHEMBL1305744,CCc1c(C#N)c(S)nc(C)c1C(=O)Nc1ccccc1,0,ChEMBL_Anticancer
CHEMBL130577,CC(/C=C/c1ccncc1-c1cc(C(C)C)cc(C(C)C)c1OCC(F)(F)F)=C\C(=O)O,1,ChEMBL_Anticancer
CHEMBL1305771,COc1ccc(CN2C(=O)NC(=O)/C(=C/c3ccc([N+](=O)[O-])o3)C2=O)cc1,1,ChEMBL_Anticancer
CHEMBL1308592,CCN(CC)C(=O)CSc1ncnc2c(-c3cccs3)nsc12,0,ChEMBL_Anticancer
CHEMBL1308594,COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)CSCC(=O)O,1,ChEMBL_Anticancer
CHEMBL13086,CN(C)CCc1c[nH]c2sccc12,1,ChEMBL_Anticancer
CHEMBL130860,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=C/C#N,1,ChEMBL_Anticancer
CHEMBL1308606,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)Nc1ccc(N2CCCC2)cc1,0,ChEMBL_Anticancer
CHEMBL130861,CCOC(=O)c1cn(Cc2ccc(F)cc2F)c2c(C#N)c(-c3ccc(OCC(C)C)cc3)c(CN(C)CCc3cccnc3)n2c1=O,0,ChEMBL_Anticancer
CHEMBL1308615,Cn1c(O)c(N=NC(S)=Nc2ccccc2F)c2cc(S(=O)(=O)N3CCOCC3)ccc21,0,ChEMBL_Anticancer
CHEMBL130862,COc1cc(OC)cc(OC2=C(Cl)C(=O)c3c(O)ccc(O)c3C2=O)c1,1,ChEMBL_Anticancer
CHEMBL1308627,Cc1cc(C)c(C#N)c(=N)o1,0,ChEMBL_Anticancer
CHEMBL1308652,COc1ccc(N2CC(=O)C(c3nc(-c4ccccc4)cs3)=C2N)cc1,0,ChEMBL_Anticancer
CHEMBL130866,O=S(=O)(c1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1)N1CCNCC1,1,ChEMBL_Anticancer
CHEMBL131170,Cn1cncc1C(OCc1c(-c2ccc3c(c2)OC(F)(F)O3)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1,1,ChEMBL_Anticancer
CHEMBL1311707,Cc1nnc2ccc(Oc3ccc(-c4ccccc4)cc3)nn12,0,ChEMBL_Anticancer
CHEMBL131171,COc1ccccc1CC(=N)N1C[C@@H]2C(=O)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1,1,ChEMBL_Anticancer
CHEMBL1311729,COc1ccc(-c2cnc(OC(C)(C)C)nc2OC(C)(C)C)cc1OC,1,ChEMBL_Anticancer
CHEMBL1311730,CSc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,0,ChEMBL_Anticancer
CHEMBL1311742,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1NCCN=C(S)Nc1ccc(Cl)c(Cl)c1,1,ChEMBL_Anticancer
CHEMBL131175,OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,1,ChEMBL_Anticancer
CHEMBL131176,O=C1NCc2nc(Sc3ccccc3)ccc2N1c1c(Cl)cccc1Cl,1,ChEMBL_Anticancer
CHEMBL131178,CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccccc3C(N)=O)c([N+](=O)[O-])c2)CC1,0,ChEMBL_Anticancer
CHEMBL131181,CCn1c(=O)[nH]c(=O)c2[nH]cnc21,0,ChEMBL_Anticancer
CHEMBL1311814,CCOC(=O)c1cc(C#N)c(Oc2ccc(F)cc2)nc1-c1ccccc1,1,ChEMBL_Anticancer
CHEMBL1311815,CCOC(=O)c1nc(Nc2ccc(C)cc2)c2ccccc2n1,0,ChEMBL_Anticancer
CHEMBL131182,CCCCNC(=O)c1cn(Cc2ccccc2F)c2cc(-c3ccc(NC(=O)CCC)cc3)c(CN(C)CCc3ccccn3)n2c1=O,1,ChEMBL_Anticancer
CHEMBL1311826,COc1ccc(C)cc1N=Nc1ccc(O)c2ncccc12,0,ChEMBL_Anticancer
CHEMBL131183,CCCCCCCCCCN[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)CCC(=O)OC)C(C)C,1,ChEMBL_Anticancer
CHEMBL131678,O=C(/C=C/c1cc(O)ccc1O)OCCc1ccccc1,0,ChEMBL_Anticancer
CHEMBL13168,Cn1cc(C(=O)c2ccccc2)cc1/C=C/C(=O)NO,1,ChEMBL_Anticancer
CHEMBL131681,CC1(C)Nc2ccc(-c3csc(C#N)c3)cc2C(C)(C)C1=O,1,ChEMBL_Anticancer
CHEMBL1316816,Cc1ccccc1OCC(=O)OCC(=O)Nc1ncc(Cl)c(C)c1Cl,0,ChEMBL_Anticancer
CHEMBL131682,CCC(CC)NC(=O)N[C@H](C(=O)N[C@@H](CC(=O)N1CCCC1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(C)(C)C)C(C)(C)C,1,ChEMBL_Anticancer
CHEMBL1316847,Cn1nc(-c2ccncc2)nc2c(=O)n(C)c(=O)nc1-2,1,ChEMBL_Anticancer
CHEMBL1316867,O=C(Nc1nc2ccccc2s1)c1cc2ccccc2s1,1,ChEMBL_Anticancer
CHEMBL1320647,CCCCNC(=O)Nc1ccc2c(c1)N(C)C(=O)c1ccccc1S2,0,ChEMBL_Anticancer
CHEMBL132065,O=c1c(-c2ccc(O)cc2)coc2cc(OCC(O)CO)ccc12,1,ChEMBL_Anticancer
CHEMBL1320651,COC(=O)c1ccc2c(=O)n(CCCCCC(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c2c1,0,ChEMBL_Anticancer
CHEMBL132066,CC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1cccnc1,1,ChEMBL_Anticancer
CHEMBL1320669,CC(=O)Nc1ccccc1OCC(=O)c1cc(C)n(Cc2cccs2)c1C,1,ChEMBL_Anticancer
CHEMBL1320678,ON1C(c2ccc(Cl)cc2Cl)N(O)[C@H]2CCCC[C@H]21,0,ChEMBL_Anticancer
CHEMBL1320681,Cc1ccc(CN(CC(=O)NC2CCCC2)C(=O)CSc2nnc(COc3ccccc3)o2)cc1,0,ChEMBL_Anticancer
CHEMBL1322745,O=C(Nc1ccc(N2CCCC2)cc1)c1cccc(-c2cc3ccccc3oc2=O)c1,0,ChEMBL_Anticancer
CHEMBL1322747,CC(C)(Nc1ccccc1)C(=O)c1ccccc1,0,ChEMBL_Anticancer
CHEMBL132276,COc1cc2cc(C(=O)O)nc(C(=O)c3ccc(O)c(O)c3)c2c(Br)c1O,1,ChEMBL_Anticancer
CHEMBL1322772,O=C(CCCCn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O)NC1CCN(Cc2ccccc2)CC1,1,ChEMBL_Anticancer
CHEMBL1322803,Cc1ccc(NP(=O)(c2ccccc2)c2nc3ccccc3s2)cc1,0,ChEMBL_Anticancer
CHEMBL132283,Cn1cncc1C(OCc1c(-c2cccc(Cl)c2)cc(C#N)c(=O)n1C)c1ccc(C#N)c(-c2cccc(Cl)c2)c1,1,ChEMBL_Anticancer
CHEMBL1322830,O=S(=O)(c1ccc(NC(=S)NCc2ccncc2)cc1)N1CCCCC1,0,ChEMBL_Anticancer
CHEMBL1322834,O=C(Nc1ccc(F)c(F)c1)c1ccc2c(c1)OCO2,1,ChEMBL_Anticancer
CHEMBL132284,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(F)cc1Cl,1,ChEMBL_Anticancer
CHEMBL1322848,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1,0,ChEMBL_Anticancer
CHEMBL132285,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,1,ChEMBL_Anticancer
CHEMBL1326814,COC(=O)c1cc2n3ccccc3c(C)c(-c3ccccc3)c-2c1C(=O)OC,1,ChEMBL_Anticancer
CHEMBL1326817,COc1ccccc1C(C[N+](=O)[O-])c1c(N)n(C)c(=O)n(C)c1=O,1,ChEMBL_Anticancer
CHEMBL132683,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,1,ChEMBL_Anticancer
CHEMBL1326832,Cc1ccc2cc(CCNC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)c(O)nc2c1,1,ChEMBL_Anticancer
CHEMBL1326841,C=CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,1,ChEMBL_Anticancer
CHEMBL1326848,COc1ccc(-c2noc(C(=O)NCc3ccc(F)cc3)n2)cc1OC,0,ChEMBL_Anticancer
CHEMBL1326850,Cc1ccc(S(=O)(=O)N2CCN(C(C(=O)Nc3ccc(F)cc3)c3ccccc3)CC2)cc1,1,ChEMBL_Anticancer
CHEMBL133096,NC(=O)c1cccc2[nH]c(C(F)(F)F)nc12,1,ChEMBL_Anticancer
CHEMBL1330962,CCOc1ccc(CCNC(=O)CS(=O)(=O)Cc2nc(-c3ccc(OC)cc3)oc2C)cc1,1,ChEMBL_Anticancer
CHEMBL133097,COC(=O)N[C@]1(C(N)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,ChEMBL_Anticancer
CHEMBL1330989,Nc1ccc2[nH]c(-c3ccccc3)nc2c1,0,ChEMBL_Anticancer
CHEMBL1331010,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)c1cc(CN2C(=O)c3ccccc3C2=O)ccc1OC,0,ChEMBL_Anticancer
CHEMBL1331011,COc1cc2[nH]c3c(N4CCN(c5ccc(Cl)cc5)CC4)ncnc3c2cc1OC,0,ChEMBL_Anticancer
CHEMBL1331031,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL1331035,Cc1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3O)[nH]n2)cc1C,1,ChEMBL_Anticancer
CHEMBL1331049,Cc1cc(NC(=O)/C=C/c2ccccc2)c(C(C)C)cc1O,0,ChEMBL_Anticancer
CHEMBL1333987,Oc1ccc(N=Nc2ccccc2C(F)(F)F)c2cccnc12,0,ChEMBL_Anticancer
CHEMBL1333989,Cc1ccc(/C=C/C(=O)NC(=S)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,1,ChEMBL_Anticancer
CHEMBL1333995,CN(C)c1ccc(-c2nc(O)c3ccccc3n2)cc1,0,ChEMBL_Anticancer
CHEMBL1333996,CC1CCN(C(=O)Nc2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)CC1,1,ChEMBL_Anticancer
CHEMBL1334003,COc1ccc(NC(=O)COc2ccc(N(C)S(=O)(=O)c3ccc(Cl)cc3)cc2)cc1OC,1,ChEMBL_Anticancer
CHEMBL133401,CN1CCC23CCCCC2C1Cc1ccc(N=C=S)cc13,1,ChEMBL_Anticancer
CHEMBL1334010,O=C(O)c1cc(NN=C2c3ccccc3-c3ccccc32)ccc1Cl,1,ChEMBL_Anticancer
CHEMBL1334028,Cc1ccc(NC2=NC(=O)/C(=C/c3ccc(O)c([N+](=O)[O-])c3)S2)cc1Cl,0,ChEMBL_Anticancer
CHEMBL1334033,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,0,ChEMBL_Anticancer
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1,ChEMBL_Anticancer
CHEMBL133794,CC1=CC(C)(C)Nc2ccc(-c3sccc3C)cc21,1,ChEMBL_Anticancer
CHEMBL1337952,Cc1cc2oc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c(C)c2cc1C,0,ChEMBL_Anticancer
CHEMBL1337957,COC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ccco2)c1,1,ChEMBL_Anticancer
CHEMBL1337961,Cc1ccc(S(=O)(=O)N(CC(=O)NCCC2=CCCCC2)Cc2ccccc2)cc1,0,ChEMBL_Anticancer
CHEMBL133798,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)NC(=O)[C@@H](N)CCCC[N+](C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O,1,ChEMBL_Anticancer
CHEMBL1337991,Cc1ccc(C(=O)c2c[nH]nc2-c2cc(Cl)ccc2O)cc1,0,ChEMBL_Anticancer
CHEMBL13380,Cc1cc(Nc2ccc(Br)c(C(F)(F)F)c2)n2ncnc2n1,0,ChEMBL_Anticancer
CHEMBL133800,CCCN(CCC)C1CCc2cc(CCc3ccc(C(C)=O)cc3)ccc2C1,1,ChEMBL_Anticancer
CHEMBL1338000,Cc1nn(Cc2ccccc2Cl)c(C)c1C(=O)NCc1ccco1,0,ChEMBL_Anticancer
CHEMBL1338004,CCCCCCCCCCOC(=O)Cn1c(COc2cccc(OC)c2)[n+](C)c2ccccc21.[Cl-],0,ChEMBL_Anticancer
CHEMBL1341327,COc1ccc(S(=O)(=O)c2cnc3ccc(OC)cc3c2N2CCC3(CC2)OCCO3)cc1,1,ChEMBL_Anticancer
CHEMBL1341345,Cc1c(C#N)c2ccccc2n1CC(=O)O,1,ChEMBL_Anticancer
CHEMBL134137,CC1CCCC(C)N1CCCCCN1C(=O)C(c2cccc(C(=N)NO)c2)Oc2ccccc21,1,ChEMBL_Anticancer
CHEMBL134140,CC1(C)CCc2cc3c(C(F)(F)F)cc(Br)nc3cc2N1,1,ChEMBL_Anticancer
CHEMBL134142,CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCc1ccncc1,1,ChEMBL_Anticancer
CHEMBL1341442,CCOc1ccc(NC(=N)Nc2nc(O)cc(CSc3nnc(C)s3)n2)cc1,0,ChEMBL_Anticancer
CHEMBL1341448,O=C(Nc1ccccc1C(=O)NCCCn1ccnc1)c1ccccc1,1,ChEMBL_Anticancer
CHEMBL1341456,CCCNC(=O)/C(=C/c1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccc(OC)cc1,1,ChEMBL_Anticancer
CHEMBL1344491,CCCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1,0,ChEMBL_Anticancer
CHEMBL1344492,Cc1ccc(NC(=O)CNC2CCS(=O)(=O)C2)cc1C,0,ChEMBL_Anticancer
CHEMBL1344524,CCOc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCCn2ccnc2)cc1,1,ChEMBL_Anticancer
CHEMBL1344527,CC(Sc1ccc2ccccc2n1)C(=O)O,1,ChEMBL_Anticancer
CHEMBL1344535,COc1ccc(C2C=C(c3ccc(Br)cc3)Nc3nc(NS(C)(=O)=O)nn32)cc1,1,ChEMBL_Anticancer
CHEMBL1344542,Cc1ccsc1C1Nc2ccc3ncccc3c2C2=C1C(=O)CC(C)(C)C2,0,ChEMBL_Anticancer
CHEMBL134455,COc1ccccc1N1CCN(CCC(Oc2ccc(C(F)(F)F)cc2)c2ccccc2)CC1,1,ChEMBL_Anticancer
CHEMBL1344555,CN(C)c1ccc(-c2nnc(-c3cccs3)o2)cc1,0,ChEMBL_Anticancer
CHEMBL1344569,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)nc(C)n1,1,ChEMBL_Anticancer
CHEMBL1348654,Cc1cccc(NC(=O)c2ccc([N+](=O)[O-])o2)c1,1,ChEMBL_Anticancer
CHEMBL134866,COc1cccc2c1CCC(N(C)C)C2,1,ChEMBL_Anticancer
CHEMBL1348666,COc1ccc(NC(=O)CSc2nnc(-c3ccccc3C)n2N)cc1,0,ChEMBL_Anticancer
CHEMBL134871,COc1cc2cccc(OC)c(=O)c2c(OC)c1OC,0,ChEMBL_Anticancer
CHEMBL1348721,Cc1cc(NC(=O)c2cc3cccc([N+](=O)[O-])c3[nH]2)ccc1F,0,ChEMBL_Anticancer
CHEMBL134874,COc1ccc2c(c1)[C@H](CCNC(=O)C(F)(F)F)CC2,1,ChEMBL_Anticancer
CHEMBL1348741,O=C(Oc1ccc2ccccc2c1Cl)N1CCCCCC1,0,ChEMBL_Anticancer
CHEMBL134875,CCC(=O)NCCC1CCc2ccc(OC(C)C)cc21,1,ChEMBL_Anticancer
CHEMBL1350600,COc1ccc(-c2cnc3ncnc(O)c3n2)cc1,0,ChEMBL_Anticancer
CHEMBL135061,Nc1cc2nc(N)c(-c3ccccc3)cc2cn1,0,ChEMBL_Anticancer
CHEMBL1350621,CN1CCN(C(=S)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)CC1,0,ChEMBL_Anticancer
CHEMBL1350622,N#Cc1c(O)nsc1Nc1ccccc1Cl,0,ChEMBL_Anticancer
CHEMBL135063,COc1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,1,ChEMBL_Anticancer
CHEMBL135064,C#CCN(CO)c1nc(N(CO)CC#C)nc(N(CO)CC#C)n1,0,ChEMBL_Anticancer
CHEMBL1350643,Nc1ccc(Cc2ccc(N)c(O)c2)cc1O,0,ChEMBL_Anticancer
CHEMBL1350655,O=S(=O)(c1ccc(N2CCCC2)nc1)N1CCCC1,1,ChEMBL_Anticancer
CHEMBL1350664,CCCCn1nc2cc(C(=O)N[C@H](C)C3CCCCC3)ccc2c1OCC,1,ChEMBL_Anticancer
CHEMBL1350698,CCc1nccn1C(=O)c1cnn2c(C(F)F)cc(-c3ccccc3)nc12,1,ChEMBL_Anticancer
CHEMBL135070,C[C@@H]1C(OC(=O)C(C)(C)c2ccncc2)CC2CC1C2(C)C,1,ChEMBL_Anticancer
CHEMBL13541,NS(=O)(=O)c1ccc(NNSC(=S)N2CCOCC2)cc1,1,ChEMBL_Anticancer
CHEMBL1354106,COc1ccc([N+](=O)[O-])cc1CN1CCOCCOCCN(Cc2ccc([N+](=O)[O-])cc2OC)CCOCC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1,ChEMBL_Anticancer
CHEMBL135411,COc1c(C)c(C)c([N+](=O)[O-])c(N)c1C/C=C(\C)CCC(=O)O,1,ChEMBL_Anticancer
CHEMBL1354115,CN1c2ccc(Br)cc2Sc2cc(Br)ccc21,0,ChEMBL_Anticancer
CHEMBL1354117,S=C(NCCCc1c[nH]cn1)NCCCN(Cc1ccc(Cl)cc1)c1ccc(Br)cn1,1,ChEMBL_Anticancer
CHEMBL1354127,COc1ccccc1C/C(N)=N/OC(=O)c1ccco1,0,ChEMBL_Anticancer
CHEMBL1354134,c1nc(NCC2CCCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,1,ChEMBL_Anticancer
CHEMBL1354139,CC(O)c1ccc2c(c1)Nc1ccccc1S2,1,ChEMBL_Anticancer
CHEMBL1354164,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1OC,0,ChEMBL_Anticancer
CHEMBL135417,COc1cc2nc(Cl)nc(N(C)c3ccccc3)c2cc1OC,0,ChEMBL_Anticancer
CHEMBL1354183,COc1cc(-c2nc3c4ccccc4c4ccccc4c3[nH]2)ccc1O,1,ChEMBL_Anticancer
CHEMBL1354188,Oc1cc2c(cc1C(c1ccc(Cl)c(Cl)c1)N1CCCC1)OCO2,1,ChEMBL_Anticancer
CHEMBL135561,COC(=O)[C@H](CCSC)NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1ccccc1,0,ChEMBL_Anticancer
CHEMBL1360862,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2)cc1,0,ChEMBL_Anticancer
CHEMBL1360867,O=C(NC(=S)Nc1ncccn1)c1ccccc1Cl,0,ChEMBL_Anticancer
CHEMBL1360879,Cc1ccc(NC(=O)Nc2cccs2)c(Cl)c1,0,ChEMBL_Anticancer
CHEMBL1360892,O=C1CN(C(=O)COC(=O)c2oc3ccccc3c2COc2ccccc2)c2ccccc2N1,0,ChEMBL_Anticancer
CHEMBL1360902,COc1ccc(N2C(=O)CC(Sc3n[nH]c(-c4ccccc4)n3)C2=O)cc1,0,ChEMBL_Anticancer
CHEMBL136092,CCCCCCCC(=O)OC[C@H](NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,1,ChEMBL_Anticancer
CHEMBL1360928,CCc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,1,ChEMBL_Anticancer
CHEMBL136093,Cc1nc(N2CCCCC2)c2nc(COc3ccccc3)cc-2[nH]1,1,ChEMBL_Anticancer
CHEMBL136094,O=C(O)CCCCCOc1cc(-c2ccccc2F)cc(-c2ccccc2)n1,0,ChEMBL_Anticancer
CHEMBL1360959,Cc1ccc2nc(Nc3ccc4[nH]c(O)nc4c3)c(-n3nc(C)cc3C)nc2c1,0,ChEMBL_Anticancer
CHEMBL1360961,COc1ccc(NCCC(O)c2ccc(Cl)cc2)cc1,0,ChEMBL_Anticancer
CHEMBL136097,C/C(CC1CCC2C3CC(=O)C4=CC(=O)CCC4(C)C3CCC12C)=N\O,1,ChEMBL_Anticancer
CHEMBL1367225,Cc1ccc(-n2cccn2)c([C@@H]2C[C@H]3CN(C)C(=O)[C@]34CCCN24)c1,0,ChEMBL_Anticancer
CHEMBL1367248,Cc1ccc(NC(=O)CN2C(=O)N/C(=C/c3ccccc3OCc3cccc(C(=O)O)c3)C2=O)cc1,1,ChEMBL_Anticancer
CHEMBL136725,OC(CN1CCN(c2ccc(F)cc2)CC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,1,ChEMBL_Anticancer
CHEMBL1367263,Cc1cc(C)c(Cn2c(C(=O)O)c(C=O)c3ccccc32)c(C)c1,0,ChEMBL_Anticancer
CHEMBL1367272,O=S(=O)(c1ccc2nc(O)oc2c1)N1CCCCC1,0,ChEMBL_Anticancer
CHEMBL1367280,Cc1cc(C)cc(NC(=O)Nc2ccc3c(c2)N(C)C(=O)CS3)c1,0,ChEMBL_Anticancer
CHEMBL1367287,O=C(CSc1ccc2nnc(-c3ccccc3)n2n1)N1CCCCC1,0,ChEMBL_Anticancer
CHEMBL1367313,Cc1ccc(-c2cc(-c3cccc(F)c3)[nH]n2)c(O)c1,0,ChEMBL_Anticancer
CHEMBL1371275,Nn1c(SCc2ccccc2)nc2c(cnn2-c2ccccc2)c1=O,0,ChEMBL_Anticancer
CHEMBL1371297,O=C1OC(=O)c2ccccc21,0,ChEMBL_Anticancer
CHEMBL1371301,CCN(CC)c1ccc(NC(=O)CCS(=O)(=O)c2ccc(Br)cc2)c(C)c1,1,ChEMBL_Anticancer
CHEMBL137131,CC(C)C[C@H](NC(=O)[C@@H](N)CC(N)=O)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,0,ChEMBL_Anticancer
CHEMBL1371315,COC(=O)c1sc(=S)sc1C(=O)OC,0,ChEMBL_Anticancer
CHEMBL1371330,CCn1c2ccccc2c2nnc(SCCN3CCCCC3)nc21,1,ChEMBL_Anticancer
CHEMBL1371339,Clc1ccc(/C=C/c2nc3ccccc3[nH]2)c(Cl)c1,1,ChEMBL_Anticancer
CHEMBL137135,CCOC(=O)C(C#N)C1c2cc(Br)ccc2OC(N)C1C(=O)OCC,1,ChEMBL_Anticancer
CHEMBL1371362,Cc1cc(C(C)(C)C)oc1C(=O)N1CCN(C(=O)c2oc(C(C)(C)C)cc2C)CC1,0,ChEMBL_Anticancer
CHEMBL1371370,Cc1ccc(C(S)=NCS(=O)(=O)c2ccc(C)cc2)cc1,0,ChEMBL_Anticancer
CHEMBL1371386,c1ccc(-n2ncc3c(NCc4ccco4)ncnc32)cc1,0,ChEMBL_Anticancer
CHEMBL137301,CC(C)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]2CCN1C2=O,1,ChEMBL_Anticancer
CHEMBL1373019,O=C(Cn1cc([N+](=O)[O-])cn1)N1CCc2ccccc2C1,1,ChEMBL_Anticancer
CHEMBL137302,Cc1nc(N2CCCCC2)c2[nH]c(-c3cc(F)c(F)c(F)c3)cc2n1,1,ChEMBL_Anticancer
CHEMBL137303,O=C(O)CCCCCOc1cc(-c2ccc(C(F)(F)F)cc2)cc(-c2ccccc2)n1,0,ChEMBL_Anticancer
CHEMBL1373044,COc1ccccc1-n1c(/C=C/c2ccc(O)cc2)nc2ccccc2c1=O,0,ChEMBL_Anticancer
CHEMBL1373046,CC(C)COC(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,0,ChEMBL_Anticancer
